timestamp,fish_id,x_coordinate,y_coordinate
1765305172.6207113,110,569,277
1765305172.6207113,96,404,240
1765305172.6207113,114,331,217
1765305172.6207113,161,336,171
1765305172.6207113,189,356,334
1765305172.6207113,202,324,377
1765305172.6207113,179,480,236
1765305172.6207113,155,440,229
1765305172.6207113,16,1051,668
1765305172.6808536,1,827,503
1765305172.6808536,196,587,384
1765305172.6808536,110,572,280
1765305172.6808536,86,450,282
1765305172.6808536,9,407,339
1765305172.6808536,7,682,535
1765305172.6808536,96,407,240
1765305172.6808536,114,329,212
1765305172.6808536,22,538,334
1765305172.6808536,201,320,305
1765305172.6808536,202,324,376
1765305172.6808536,155,443,227
1765305172.6808536,189,359,331
1765305172.6808536,179,482,241
1765305172.6808536,4,329,314
1765305172.6808536,161,330,167
1765305172.6808536,16,1053,668
1765305172.7255251,1,827,503
1765305172.7255251,110,575,282
1765305172.7255251,196,585,381
1765305172.7255251,86,452,280
1765305172.7255251,9,407,338
1765305172.7255251,114,330,212
1765305172.7255251,7,682,534
1765305172.7255251,4,337,323
1765305172.7255251,22,526,329
1765305172.7255251,96,416,242
1765305172.7255251,202,324,375
1765305172.7255251,179,480,238
1765305172.7255251,201,316,306
1765305172.7255251,210,321,162
1765305172.7255251,161,331,169
1765305172.7255251,16,1053,668
1765305172.7255251,155,439,227
1765305172.7255251,189,361,333
1765305172.7769349,1,826,501
1765305172.7769349,86,452,279
1765305172.7769349,196,584,379
1765305172.7769349,110,577,281
1765305172.7769349,9,408,336
1765305172.7769349,7,682,533
1765305172.7769349,114,330,210
1765305172.7769349,4,339,322
1765305172.7769349,22,520,328
1765305172.7769349,179,481,241
1765305172.7769349,96,418,243
1765305172.7769349,202,325,376
1765305172.7769349,201,314,298
1765305172.7769349,210,321,162
1765305172.7769349,155,437,225
1765305172.7769349,161,328,164
1765305172.7769349,16,1054,668
1765305172.8234382,1,825,501
1765305172.8234382,86,453,279
1765305172.8234382,196,583,378
1765305172.8234382,110,579,283
1765305172.8234382,9,408,336
1765305172.8234382,179,483,241
1765305172.8234382,7,682,533
1765305172.8234382,4,340,325
1765305172.8234382,22,515,325
1765305172.8234382,114,330,211
1765305172.8234382,202,326,375
1765305172.8234382,201,312,298
1765305172.8234382,161,329,164
1765305172.8234382,155,433,225
1765305172.8234382,96,419,243
1765305172.8653643,1,824,500
1765305172.8653643,4,337,331
1765305172.8653643,196,579,375
1765305172.8653643,22,512,323
1765305172.8653643,9,409,335
1765305172.8653643,86,455,278
1765305172.8653643,161,327,162
1765305172.8653643,7,682,534
1765305172.8653643,110,587,287
1765305172.8653643,179,485,243
1765305172.8653643,114,330,210
1765305172.8653643,155,432,226
1765305172.8653643,202,328,374
1765305172.8653643,201,313,297
1765305172.8653643,16,1052,668
1765305172.8653643,96,421,242
1765305172.9136348,1,824,501
1765305172.9136348,196,579,374
1765305172.9136348,9,411,333
1765305172.9136348,4,338,333
1765305172.9136348,22,510,321
1765305172.9136348,110,591,290
1765305172.9136348,7,682,534
1765305172.9136348,86,458,278
1765305172.9136348,179,487,244
1765305172.9136348,161,326,162
1765305172.9136348,201,313,296
1765305172.9136348,114,326,205
1765305172.9136348,155,433,226
1765305172.9136348,16,1053,667
1765305172.9136348,216,355,196
1765305172.9136348,215,429,228
1765305172.9136348,96,423,242
1765305172.9136348,202,329,373
1765305172.9567442,1,823,500
1765305172.9567442,196,578,371
1765305172.9567442,9,411,332
1765305172.9567442,110,592,291
1765305172.9567442,7,682,534
1765305172.9567442,22,504,318
1765305172.9567442,4,337,336
1765305172.9567442,86,460,278
1765305172.9567442,201,313,293
1765305172.9567442,161,327,162
1765305172.9567442,114,327,205
1765305172.9567442,179,489,245
1765305172.9567442,155,432,225
1765305172.9567442,216,357,199
1765305172.9567442,16,1053,670
1765305172.9567442,189,365,321
1765305172.9567442,96,428,241
1765305173.0059617,1,823,500
1765305173.0059617,9,413,330
1765305173.0059617,110,597,292
1765305173.0059617,196,577,370
1765305173.0059617,7,682,534
1765305173.0059617,22,502,318
1765305173.0059617,4,336,338
1765305173.0059617,114,327,203
1765305173.0059617,201,313,294
1765305173.0059617,161,327,162
1765305173.0059617,86,460,278
1765305173.0059617,155,434,224
1765305173.0059617,179,492,248
1765305173.0059617,216,358,200
1765305173.0059617,219,494,254
1765305173.0059617,189,365,318
1765305173.0059617,16,1054,671
1765305173.0552268,9,414,327
1765305173.0552268,1,823,500
1765305173.0552268,196,576,368
1765305173.0552268,22,499,314
1765305173.0552268,7,681,533
1765305173.0552268,161,328,161
1765305173.0552268,86,465,280
1765305173.0552268,114,328,203
1765305173.0552268,201,314,293
1765305173.0552268,110,601,294
1765305173.0552268,4,334,342
1765305173.0552268,155,435,223
1765305173.0552268,189,365,314
1765305173.0552268,179,493,249
1765305173.0552268,219,497,255
1765305173.0552268,216,358,200
1765305173.0552268,16,1053,670
1765305173.100355,9,413,328
1765305173.100355,1,823,499
1765305173.100355,196,576,366
1765305173.100355,22,495,312
1765305173.100355,7,681,534
1765305173.100355,161,326,160
1765305173.100355,201,314,294
1765305173.100355,110,608,295
1765305173.100355,114,329,204
1765305173.100355,4,330,345
1765305173.100355,86,471,279
1765305173.100355,155,436,223
1765305173.100355,179,492,252
1765305173.100355,216,357,200
1765305173.100355,189,365,310
1765305173.100355,16,1050,670
1765305173.1486423,9,417,327
1765305173.1486423,1,823,499
1765305173.1486423,196,578,366
1765305173.1486423,201,313,292
1765305173.1486423,7,682,533
1765305173.1486423,22,493,312
1765305173.1486423,189,366,308
1765305173.1486423,161,328,161
1765305173.1486423,110,610,296
1765305173.1486423,114,329,204
1765305173.1486423,4,330,346
1765305173.1486423,155,436,218
1765305173.1486423,219,494,257
1765305173.1486423,16,1053,669
1765305173.1486423,216,357,200
1765305173.1486423,86,474,279
1765305173.1950643,9,418,326
1765305173.1950643,1,822,499
1765305173.1950643,22,492,309
1765305173.1950643,196,578,364
1765305173.1950643,201,312,290
1765305173.1950643,7,681,533
1765305173.1950643,189,366,308
1765305173.1950643,4,328,348
1765305173.1950643,114,329,203
1765305173.1950643,110,614,296
1765305173.1950643,161,329,162
1765305173.1950643,16,1053,667
1765305173.1950643,155,442,217
1765305173.1950643,221,375,177
1765305173.1950643,216,359,200
1765305173.1950643,220,517,275
1765305173.1950643,202,333,373
1765305173.1950643,219,490,263
1765305173.2451081,1,823,499
1765305173.2451081,9,417,324
1765305173.2451081,22,488,307
1765305173.2451081,196,576,361
1765305173.2451081,201,313,291
1765305173.2451081,7,681,531
1765305173.2451081,110,617,299
1765305173.2451081,4,329,348
1765305173.2451081,114,328,201
1765305173.2451081,189,367,307
1765305173.2451081,155,441,216
1765305173.2451081,202,337,374
1765305173.2451081,16,1054,669
1765305173.2451081,179,502,265
1765305173.2451081,161,328,160
1765305173.2451081,221,374,182
1765305173.2451081,219,494,265
1765305173.2939613,1,822,498
1765305173.2939613,9,418,323
1765305173.2939613,110,619,300
1765305173.2939613,196,576,361
1765305173.2939613,22,489,308
1765305173.2939613,201,311,291
1765305173.2939613,7,681,532
1765305173.2939613,114,328,201
1765305173.2939613,4,330,349
1765305173.2939613,202,337,373
1765305173.2939613,189,369,299
1765305173.2939613,155,440,214
1765305173.2939613,221,374,183
1765305173.2939613,179,511,269
1765305173.2939613,220,515,272
1765305173.2939613,16,1053,670
1765305173.2939613,161,327,159
1765305173.2939613,219,495,268
1765305173.355272,1,823,498
1765305173.355272,9,418,323
1765305173.355272,22,486,306
1765305173.355272,196,575,360
1765305173.355272,201,312,290
1765305173.355272,7,681,532
1765305173.355272,110,620,301
1765305173.355272,4,330,350
1765305173.355272,202,336,373
1765305173.355272,114,328,199
1765305173.355272,189,369,297
1765305173.355272,16,1054,669
1765305173.355272,220,517,275
1765305173.355272,179,514,273
1765305173.355272,161,327,160
1765305173.355272,155,443,214
1765305173.4150932,9,419,321
1765305173.4150932,1,822,497
1765305173.4150932,196,575,359
1765305173.4150932,201,312,288
1765305173.4150932,4,330,349
1765305173.4150932,22,479,304
1765305173.4150932,7,681,532
1765305173.4150932,110,622,303
1765305173.4150932,202,336,372
1765305173.4150932,155,441,211
1765305173.4150932,114,328,201
1765305173.4150932,179,517,276
1765305173.4150932,189,368,293
1765305173.4150932,223,473,267
1765305173.4150932,16,1053,668
1765305173.4150932,161,327,160
1765305173.4150932,224,365,193
1765305173.4150932,216,361,197
1765305173.4749305,1,822,497
1765305173.4749305,9,419,320
1765305173.4749305,196,574,357
1765305173.4749305,22,477,302
1765305173.4749305,110,624,304
1765305173.4749305,201,312,288
1765305173.4749305,202,336,371
1765305173.4749305,4,328,350
1765305173.4749305,7,680,533
1765305173.4749305,219,506,275
1765305173.4749305,189,367,290
1765305173.4749305,114,328,200
1765305173.4749305,155,440,212
1765305173.4749305,16,1053,671
1765305173.4749305,216,359,197
1765305173.4749305,224,374,190
1765305173.4749305,161,324,159
1765305173.5352607,22,474,301
1765305173.5352607,196,573,357
1765305173.5352607,1,822,497
1765305173.5352607,9,419,319
1765305173.5352607,110,626,304
1765305173.5352607,202,336,371
1765305173.5352607,4,328,350
1765305173.5352607,201,312,287
1765305173.5352607,7,680,533
1765305173.5352607,219,512,277
1765305173.5352607,189,367,286
1765305173.5352607,114,328,199
1765305173.5352607,155,440,212
1765305173.5352607,224,376,185
1765305173.5352607,16,1052,668
1765305173.5352607,225,502,274
1765305173.5352607,161,324,158
1765305173.5352607,216,356,199
1765305173.5792239,1,821,496
1765305173.5792239,196,572,355
1765305173.5792239,9,420,318
1765305173.5792239,202,337,370
1765305173.5792239,22,469,298
1765305173.5792239,201,313,287
1765305173.5792239,7,681,533
1765305173.5792239,4,329,349
1765305173.5792239,110,634,305
1765305173.5792239,189,367,286
1765305173.5792239,219,517,282
1765305173.5792239,155,440,210
1765305173.5792239,225,513,274
1765305173.5792239,114,327,196
1765305173.5792239,224,380,186
1765305173.5792239,179,519,290
1765305173.5792239,161,324,155
1765305173.5792239,16,1052,670
1765305173.5792239,216,362,201
1765305173.6294923,1,820,495
1765305173.6294923,196,570,353
1765305173.6294923,9,421,318
1765305173.6294923,110,640,307
1765305173.6294923,7,681,533
1765305173.6294923,202,339,369
1765305173.6294923,201,312,287
1765305173.6294923,224,381,188
1765305173.6294923,219,514,284
1765305173.6294923,155,443,210
1765305173.6294923,4,332,347
1765305173.6294923,189,368,283
1765305173.6294923,114,330,197
1765305173.6294923,161,326,153
1765305173.6294923,22,462,294
1765305173.6294923,16,1051,671
1765305173.679567,196,570,353
1765305173.679567,1,820,496
1765305173.679567,202,342,368
1765305173.679567,9,421,318
1765305173.679567,7,681,533
1765305173.679567,110,643,309
1765305173.679567,219,518,286
1765305173.679567,201,312,286
1765305173.679567,22,453,291
1765305173.679567,155,443,211
1765305173.679567,224,384,192
1765305173.679567,4,332,345
1765305173.679567,189,368,281
1765305173.679567,114,328,196
1765305173.679567,161,327,154
1765305173.679567,16,1052,669
1765305173.7391632,196,572,351
1765305173.7391632,1,819,495
1765305173.7391632,202,343,368
1765305173.7391632,9,421,318
1765305173.7391632,201,309,282
1765305173.7391632,7,680,534
1765305173.7391632,219,521,288
1765305173.7391632,22,451,287
1765305173.7391632,110,647,309
1765305173.7391632,155,448,212
1765305173.7391632,224,386,193
1765305173.7391632,189,367,275
1765305173.7391632,4,330,343
1765305173.7391632,114,329,197
1765305173.7391632,161,326,154
1765305173.7391632,16,1051,668
1765305173.8360956,1,820,495
1765305173.8360956,196,574,350
1765305173.8360956,202,345,367
1765305173.8360956,9,421,317
1765305173.8360956,219,525,293
1765305173.8360956,7,680,533
1765305173.8360956,22,450,285
1765305173.8360956,201,311,282
1765305173.8360956,155,449,211
1765305173.8360956,224,385,192
1765305173.8360956,110,651,312
1765305173.8360956,189,367,271
1765305173.8360956,4,329,341
1765305173.8360956,161,327,155
1765305173.8360956,114,328,197
1765305173.8360956,16,1053,670
1765305173.9184487,1,820,495
1765305173.9184487,202,348,367
1765305173.9184487,196,576,349
1765305173.9184487,9,422,316
1765305173.9184487,22,450,284
1765305173.9184487,7,680,533
1765305173.9184487,201,310,281
1765305173.9184487,155,458,210
1765305173.9184487,110,653,313
1765305173.9184487,224,385,194
1765305173.9184487,219,523,297
1765305173.9184487,189,368,269
1765305173.9184487,114,328,197
1765305173.9184487,161,328,156
1765305173.9184487,4,327,340
1765305173.9184487,16,1051,668
1765305174.0054364,1,819,494
1765305174.0054364,9,422,315
1765305174.0054364,202,348,367
1765305174.0054364,196,576,348
1765305174.0054364,7,680,533
1765305174.0054364,110,656,314
1765305174.0054364,201,309,280
1765305174.0054364,22,448,283
1765305174.0054364,155,461,211
1765305174.0054364,4,333,344
1765305174.0054364,224,384,194
1765305174.0054364,189,367,264
1765305174.0054364,161,331,155
1765305174.0054364,114,328,198
1765305174.0054364,219,527,297
1765305174.0054364,16,1054,671
1765305174.058106,1,819,494
1765305174.058106,202,350,368
1765305174.058106,110,660,316
1765305174.058106,9,422,314
1765305174.058106,196,576,347
1765305174.058106,7,679,533
1765305174.058106,201,309,278
1765305174.058106,22,450,283
1765305174.058106,219,535,297
1765305174.058106,4,332,342
1765305174.058106,224,388,200
1765305174.058106,189,367,263
1765305174.058106,161,331,154
1765305174.058106,114,327,198
1765305174.058106,155,465,212
1765305174.058106,16,1052,672
1765305174.1003618,1,820,494
1765305174.1003618,9,423,313
1765305174.1003618,110,663,317
1765305174.1003618,202,351,367
1765305174.1003618,196,577,346
1765305174.1003618,7,679,533
1765305174.1003618,201,307,277
1765305174.1003618,22,447,281
1765305174.1003618,224,387,201
1765305174.1003618,4,333,341
1765305174.1003618,189,367,262
1765305174.1003618,219,551,298
1765305174.1003618,114,327,196
1765305174.1003618,161,330,153
1765305174.1003618,155,473,215
1765305174.1003618,16,1053,671
1765305174.1478784,9,423,311
1765305174.1478784,1,820,494
1765305174.1478784,201,309,277
1765305174.1478784,110,666,319
1765305174.1478784,196,574,345
1765305174.1478784,7,678,533
1765305174.1478784,224,389,205
1765305174.1478784,189,368,260
1765305174.1478784,202,359,360
1765305174.1478784,22,444,278
1765305174.1478784,219,559,297
1765305174.1478784,4,335,338
1765305174.1478784,114,326,199
1765305174.1478784,161,329,155
1765305174.1478784,16,1052,667
1765305174.1478784,155,477,215
1765305174.195248,9,423,310
1765305174.195248,1,820,494
1765305174.195248,224,390,205
1765305174.195248,201,307,277
1765305174.195248,7,678,535
1765305174.195248,110,673,318
1765305174.195248,196,574,342
1765305174.195248,219,556,300
1765305174.195248,202,363,359
1765305174.195248,22,442,274
1765305174.195248,189,369,258
1765305174.195248,4,326,338
1765305174.195248,155,483,216
1765305174.195248,114,325,201
1765305174.195248,161,327,154
1765305174.195248,16,1053,667
1765305174.2412348,9,423,311
1765305174.2412348,1,820,494
1765305174.2412348,201,306,274
1765305174.2412348,224,390,205
1765305174.2412348,110,676,321
1765305174.2412348,219,559,299
1765305174.2412348,7,678,535
1765305174.2412348,4,328,339
1765305174.2412348,196,572,341
1765305174.2412348,202,367,358
1765305174.2412348,22,443,274
1765305174.2412348,155,483,215
1765305174.2412348,16,1052,666
1765305174.2412348,114,325,202
1765305174.2412348,189,370,258
1765305174.2412348,161,325,154
1765305174.2876844,9,423,310
1765305174.2876844,224,390,205
1765305174.2876844,4,327,335
1765305174.2876844,202,370,355
1765305174.2876844,1,819,493
1765305174.2876844,201,307,274
1765305174.2876844,219,564,300
1765305174.2876844,110,676,322
1765305174.2876844,7,678,534
1765305174.2876844,22,449,274
1765305174.2876844,196,573,342
1765305174.2876844,16,1051,665
1765305174.2876844,189,369,255
1765305174.2876844,161,325,154
1765305174.2876844,114,323,202
1765305174.2876844,155,490,215
1765305174.3285947,9,423,310
1765305174.3285947,110,687,323
1765305174.3285947,1,820,493
1765305174.3285947,201,306,274
1765305174.3285947,224,391,207
1765305174.3285947,202,374,352
1765305174.3285947,219,574,301
1765305174.3285947,4,327,332
1765305174.3285947,7,678,535
1765305174.3285947,196,574,342
1765305174.3285947,22,450,274
1765305174.3285947,114,324,202
1765305174.3285947,155,491,216
1765305174.3285947,161,325,156
1765305174.3285947,16,1050,668
1765305174.3285947,189,369,248
1765305174.3789017,9,425,309
1765305174.3789017,201,306,273
1765305174.3789017,1,820,493
1765305174.3789017,110,690,324
1765305174.3789017,219,582,305
1765305174.3789017,224,392,208
1765305174.3789017,196,574,343
1765305174.3789017,7,679,535
1765305174.3789017,202,377,351
1765305174.3789017,4,330,329
1765305174.3789017,114,326,204
1765305174.3789017,22,447,274
1765305174.3789017,16,1051,668
1765305174.3789017,161,325,161
1765305174.3789017,189,368,243
1765305174.3789017,155,501,216
1765305174.4267013,9,424,308
1765305174.4267013,201,305,271
1765305174.4267013,1,819,493
1765305174.4267013,110,692,325
1765305174.4267013,224,391,207
1765305174.4267013,219,583,305
1765305174.4267013,7,678,534
1765305174.4267013,202,381,349
1765305174.4267013,196,575,343
1765305174.4267013,22,442,267
1765305174.4267013,4,331,327
1765305174.4267013,114,328,205
1765305174.4267013,189,367,241
1765305174.4267013,229,446,271
1765305174.4267013,230,382,175
1765305174.4267013,161,323,162
1765305174.4267013,155,501,217
1765305174.4267013,16,1052,669
1765305174.4755867,9,424,308
1765305174.4755867,201,304,269
1765305174.4755867,110,694,327
1765305174.4755867,202,391,347
1765305174.4755867,1,819,493
1765305174.4755867,224,394,209
1765305174.4755867,7,678,535
1765305174.4755867,219,593,306
1765305174.4755867,114,331,204
1765305174.4755867,196,580,346
1765305174.4755867,229,444,264
1765305174.4755867,4,329,327
1765305174.4755867,189,369,240
1765305174.4755867,155,516,223
1765305174.4755867,230,387,176
1765305174.4755867,16,1056,670
1765305174.4755867,22,446,271
1765305174.530148,9,425,308
1765305174.530148,110,697,328
1765305174.530148,201,303,268
1765305174.530148,1,819,493
1765305174.530148,7,678,534
1765305174.530148,224,395,210
1765305174.530148,219,594,307
1765305174.530148,202,394,347
1765305174.530148,229,445,264
1765305174.530148,114,331,205
1765305174.530148,155,521,224
1765305174.530148,196,582,344
1765305174.530148,16,1052,668
1765305174.530148,4,328,323
1765305174.530148,230,386,176
1765305174.530148,189,371,240
1765305174.530148,22,449,270
1765305174.5798962,9,425,306
1765305174.5798962,110,700,328
1765305174.5798962,201,304,268
1765305174.5798962,1,819,493
1765305174.5798962,7,678,533
1765305174.5798962,229,446,262
1765305174.5798962,224,395,210
1765305174.5798962,114,329,207
1765305174.5798962,219,599,306
1765305174.5798962,202,398,345
1765305174.5798962,4,329,320
1765305174.5798962,196,581,344
1765305174.5798962,155,524,223
1765305174.5798962,233,363,338
1765305174.5798962,189,372,239
1765305174.5798962,230,386,176
1765305174.5798962,16,1053,671
1765305174.6340451,9,425,306
1765305174.6340451,110,702,327
1765305174.6340451,201,304,267
1765305174.6340451,1,819,493
1765305174.6340451,7,678,534
1765305174.6340451,229,447,261
1765305174.6340451,219,600,307
1765305174.6340451,224,395,210
1765305174.6340451,202,400,343
1765305174.6340451,114,329,208
1765305174.6340451,4,330,320
1765305174.6340451,196,582,344
1765305174.6340451,155,527,224
1765305174.6340451,189,371,237
1765305174.6340451,233,362,337
1765305174.6340451,230,390,176
1765305174.6340451,221,373,229
1765305174.7068777,9,425,306
1765305174.7068777,201,304,266
1765305174.7068777,110,706,330
1765305174.7068777,1,819,492
1765305174.7068777,202,407,341
1765305174.7068777,7,677,533
1765305174.7068777,219,604,311
1765305174.7068777,229,447,260
1765305174.7068777,114,334,209
1765305174.7068777,155,532,224
1765305174.7068777,224,401,210
1765305174.7068777,196,585,344
1765305174.7068777,4,330,321
1765305174.7068777,189,371,232
1765305174.7068777,233,363,335
1765305174.7068777,230,391,177
1765305174.7851658,201,303,266
1765305174.7851658,9,425,307
1765305174.7851658,110,712,331
1765305174.7851658,1,819,492
1765305174.7851658,7,677,533
1765305174.7851658,219,607,311
1765305174.7851658,114,336,210
1765305174.7851658,196,588,343
1765305174.7851658,202,411,338
1765305174.7851658,224,400,210
1765305174.7851658,4,329,317
1765305174.7851658,229,447,258
1765305174.7851658,233,365,333
1765305174.7851658,155,539,226
1765305174.7851658,189,370,230
1765305174.7851658,230,390,176
1765305174.7851658,16,1053,668
1765305174.7851658,161,327,170
1765305174.836116,201,304,266
1765305174.836116,9,425,307
1765305174.836116,110,717,333
1765305174.836116,1,819,491
1765305174.836116,219,610,311
1765305174.836116,224,401,211
1765305174.836116,4,331,312
1765305174.836116,7,677,534
1765305174.836116,233,367,331
1765305174.836116,114,335,210
1765305174.836116,229,449,258
1765305174.836116,196,590,344
1765305174.836116,155,545,229
1765305174.836116,189,370,229
1765305174.836116,202,416,336
1765305174.836116,221,367,233
1765305174.836116,230,393,177
1765305174.836116,161,327,170
1765305174.836116,16,1062,673
1765305174.8851223,201,304,265
1765305174.8851223,9,425,307
1765305174.8851223,110,719,333
1765305174.8851223,1,819,491
1765305174.8851223,155,554,233
1765305174.8851223,4,333,311
1765305174.8851223,7,677,534
1765305174.8851223,219,613,312
1765305174.8851223,233,370,328
1765305174.8851223,224,401,209
1765305174.8851223,114,335,211
1765305174.8851223,235,686,186
1765305174.8851223,229,449,258
1765305174.8851223,230,392,177
1765305174.8851223,196,587,345
1765305174.8851223,189,369,230
1765305174.8851223,202,421,335
1765305174.8851223,161,326,170
1765305174.8851223,16,1052,671
1765305174.8851223,221,364,230
1765305174.9394827,201,305,266
1765305174.9394827,1,820,491
1765305174.9394827,110,723,334
1765305174.9394827,9,428,307
1765305174.9394827,4,333,310
1765305174.9394827,7,678,534
1765305174.9394827,155,561,235
1765305174.9394827,224,402,209
1765305174.9394827,219,622,314
1765305174.9394827,114,334,212
1765305174.9394827,202,425,334
1765305174.9394827,230,395,177
1765305174.9394827,229,449,258
1765305174.9394827,238,607,344
1765305174.9394827,196,582,345
1765305174.9394827,16,1052,669
1765305174.9394827,235,684,180
1765305174.9394827,237,615,345
1765305174.9394827,233,373,324
1765305174.9394827,161,327,169
1765305174.9394827,189,370,225
1765305174.9884946,201,306,265
1765305174.9884946,1,820,491
1765305174.9884946,110,724,335
1765305174.9884946,9,429,306
1765305174.9884946,4,332,309
1765305174.9884946,7,678,534
1765305174.9884946,155,564,235
1765305174.9884946,230,396,178
1765305174.9884946,114,335,212
1765305174.9884946,196,582,346
1765305174.9884946,202,430,334
1765305174.9884946,219,630,317
1765305174.9884946,229,449,258
1765305174.9884946,224,406,209
1765305174.9884946,237,613,345
1765305174.9884946,161,328,170
1765305174.9884946,189,373,228
1765305174.9884946,233,377,320
1765305174.9884946,16,1057,673
1765305174.9884946,235,681,179
1765305175.0457091,201,306,265
1765305175.0457091,1,820,491
1765305175.0457091,9,428,305
1765305175.0457091,110,729,335
1765305175.0457091,4,331,307
1765305175.0457091,7,678,534
1765305175.0457091,196,583,347
1765305175.0457091,237,621,345
1765305175.0457091,230,396,178
1765305175.0457091,155,575,238
1765305175.0457091,161,328,169
1765305175.0457091,114,336,212
1765305175.0457091,202,431,332
1765305175.0457091,219,633,317
1765305175.0457091,229,449,257
1765305175.0457091,224,404,209
1765305175.0457091,233,375,321
1765305175.0457091,189,370,227
1765305175.0457091,16,1055,672
1765305175.1005654,201,305,264
1765305175.1005654,9,428,305
1765305175.1005654,1,820,491
1765305175.1005654,110,731,336
1765305175.1005654,237,624,345
1765305175.1005654,4,329,306
1765305175.1005654,7,678,534
1765305175.1005654,196,583,347
1765305175.1005654,230,401,179
1765305175.1005654,219,633,316
1765305175.1005654,202,436,329
1765305175.1005654,114,337,212
1765305175.1005654,233,377,316
1765305175.1005654,240,331,356
1765305175.1005654,161,328,169
1765305175.1005654,229,449,258
1765305175.1005654,224,411,210
1765305175.1005654,155,577,239
1765305175.1005654,16,1050,666
1765305175.1005654,189,369,227
1765305175.1449835,201,305,264
1765305175.1449835,237,628,346
1765305175.1449835,110,737,336
1765305175.1449835,9,428,304
1765305175.1449835,1,820,490
1765305175.1449835,7,679,533
1765305175.1449835,4,329,304
1765305175.1449835,196,584,348
1765305175.1449835,155,585,241
1765305175.1449835,240,332,360
1765305175.1449835,233,376,316
1765305175.1449835,219,637,318
1765305175.1449835,230,398,180
1765305175.1449835,224,413,211
1765305175.1449835,202,444,326
1765305175.1449835,161,328,169
1765305175.1449835,229,448,256
1765305175.1449835,114,334,221
1765305175.1449835,16,1052,668
1765305175.1449835,189,369,225
1765305175.1970153,201,305,263
1765305175.1970153,110,738,335
1765305175.1970153,9,428,304
1765305175.1970153,1,820,490
1765305175.1970153,7,679,533
1765305175.1970153,4,330,302
1765305175.1970153,240,333,362
1765305175.1970153,233,377,312
1765305175.1970153,196,584,347
1765305175.1970153,202,450,326
1765305175.1970153,155,594,244
1765305175.1970153,230,399,179
1765305175.1970153,219,639,315
1765305175.1970153,161,328,170
1765305175.1970153,114,334,222
1765305175.1970153,237,635,344
1765305175.1970153,229,449,257
1765305175.1970153,224,413,209
1765305175.1970153,189,369,227
1765305175.1970153,16,1052,670
1765305175.2523892,110,742,338
1765305175.2523892,7,678,534
1765305175.2523892,202,457,323
1765305175.2523892,1,820,490
1765305175.2523892,9,428,303
1765305175.2523892,201,305,263
1765305175.2523892,196,584,346
1765305175.2523892,233,380,308
1765305175.2523892,240,335,363
1765305175.2523892,155,601,247
1765305175.2523892,230,402,179
1765305175.2523892,4,330,298
1765305175.2523892,224,417,214
1765305175.2523892,241,638,346
1765305175.2523892,237,644,344
1765305175.2523892,229,449,256
1765305175.2523892,114,335,222
1765305175.2523892,219,644,317
1765305175.2523892,161,327,169
1765305175.2523892,189,368,223
1765305175.2523892,16,1051,669
1765305175.3073611,110,746,340
1765305175.3073611,7,677,534
1765305175.3073611,196,586,346
1765305175.3073611,201,306,264
1765305175.3073611,240,334,364
1765305175.3073611,1,820,489
1765305175.3073611,9,429,303
1765305175.3073611,202,459,320
1765305175.3073611,233,380,307
1765305175.3073611,4,331,300
1765305175.3073611,155,607,250
1765305175.3073611,161,328,171
1765305175.3073611,229,450,257
1765305175.3073611,241,638,344
1765305175.3073611,224,415,210
1765305175.3073611,16,1052,667
1765305175.3073611,230,405,180
1765305175.3073611,219,650,322
1765305175.3073611,114,331,220
1765305175.3073611,189,366,214
1765305175.3570464,110,750,341
1765305175.3570464,7,677,534
1765305175.3570464,196,585,346
1765305175.3570464,201,306,264
1765305175.3570464,202,464,320
1765305175.3570464,233,386,304
1765305175.3570464,1,820,489
1765305175.3570464,240,334,366
1765305175.3570464,4,332,300
1765305175.3570464,155,614,254
1765305175.3570464,9,430,302
1765305175.3570464,161,328,171
1765305175.3570464,16,1052,666
1765305175.3570464,229,450,256
1765305175.3570464,224,418,213
1765305175.3570464,230,407,180
1765305175.3570464,241,648,339
1765305175.3570464,219,652,327
1765305175.3570464,189,366,214
1765305175.3570464,114,333,222
1765305175.4124103,110,752,341
1765305175.4124103,196,587,346
1765305175.4124103,7,676,534
1765305175.4124103,201,305,263
1765305175.4124103,1,820,489
1765305175.4124103,202,470,317
1765305175.4124103,240,334,367
1765305175.4124103,155,619,257
1765305175.4124103,233,387,301
1765305175.4124103,9,430,301
1765305175.4124103,241,650,341
1765305175.4124103,161,328,171
1765305175.4124103,219,653,330
1765305175.4124103,224,415,210
1765305175.4124103,229,452,257
1765305175.4124103,230,406,180
1765305175.4124103,4,331,297
1765305175.4124103,16,1054,671
1765305175.4124103,245,365,202
1765305175.4124103,189,365,214
1765305175.4653893,196,587,345
1765305175.4653893,110,755,340
1765305175.4653893,7,677,534
1765305175.4653893,9,429,302
1765305175.4653893,201,303,262
1765305175.4653893,155,623,259
1765305175.4653893,1,820,488
1765305175.4653893,202,476,316
1765305175.4653893,240,336,373
1765305175.4653893,224,421,215
1765305175.4653893,229,454,257
1765305175.4653893,233,387,300
1765305175.4653893,219,660,328
1765305175.4653893,4,329,296
1765305175.4653893,161,329,172
1765305175.4653893,230,405,181
1765305175.4653893,241,654,339
1765305175.4653893,16,1055,669
